task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
487	bc/b9d0c5	7664121	QC:Preseq (1019_TREAT)	COMPLETED	0	2023-03-14 15:57:23.350	37m 38s	17m 8s	100.3%	18.9 MB	1.5 GB	6.4 GB	462.3 KB
506	02/11fec3	7664141	QC:RSeQC (4969_TREAT)	COMPLETED	0	2023-03-14 16:02:42.705	32m 18s	31m 8s	97.9%	11.7 GB	13.4 GB	24.4 GB	121.1 MB
503	77/d5b0b3	7664144	alignment:markDuplicates (4969_TREAT)	COMPLETED	0	2023-03-14 16:03:41.787	31m 19s	15m 17s	141.2%	27 GB	38 GB	11 GB	3.2 GB
544	d3/badf37	7664187	QC:RNASeQC (1605_CTRL)	COMPLETED	0	2023-03-14 16:21:45.319	13m 16s	12m 44s	99.1%	1 GB	2.8 GB	6.5 GB	159.8 MB
540	d7/9732ea	7664188	quantification:featureCounts (1605_CTRL)	COMPLETED	0	2023-03-14 16:21:47.522	13m 14s	1m 58s	330.3%	664.5 MB	1.3 GB	14.3 GB	1.3 GB
522	c1/beee70	7664163	QC:Preseq (1648_TREAT)	COMPLETED	0	2023-03-14 16:09:25.532	25m 36s	13m 26s	100.7%	24.2 MB	1.5 GB	5 GB	460.9 KB
502	92/8b75a8	7664136	alignment:markDuplicates (1648_CTRL)	COMPLETED	0	2023-03-14 16:01:46.017	33m 40s	15m 26s	132.2%	26.7 GB	38 GB	10.9 GB	3.2 GB
577	5b/c5047f	7664222	quantification:stringTie (367_TREAT)	COMPLETED	0	2023-03-14 16:28:28.544	7m 13s	6m 39s	136.5%	992.5 MB	1.3 GB	6 GB	650.1 MB
562	6c/528970	7664211	QC:RNASeQC (1492_CTRL)	COMPLETED	0	2023-03-14 16:24:58.700	11m 3s	10m 32s	99.7%	1 GB	2.6 GB	6.3 GB	159.8 MB
463	f8/16eda8	7664096	QC:RSeQC (1159_TREAT)	COMPLETED	0	2023-03-14 15:50:07.924	46m 44s	43m 18s	98.0%	16.5 GB	18.2 GB	34.2 GB	133.9 MB
482	43/1cdbb1	7664117	QC:RSeQC (1019_TREAT)	COMPLETED	0	2023-03-14 15:56:53.751	40m 8s	39m 29s	98.5%	19.2 GB	20.7 GB	38.8 GB	135.2 MB
551	70/e0d333	7664195	quantification:featureCounts (218_CTRL)	COMPLETED	0	2023-03-14 16:22:17.085	15m 9s	1m 41s	380.6%	718.3 MB	1.3 GB	13.9 GB	1.6 GB
559	cf/3cfe41	7664205	quantification:featureCounts (5048_CTRL)	COMPLETED	0	2023-03-14 16:22:59.406	14m 42s	1m 34s	321.2%	679.8 MB	1.3 GB	11.5 GB	912.4 MB
490	0b/f50682	7664124	alignment:markDuplicates (1605_v2)	COMPLETED	0	2023-03-14 15:58:08.900	39m 53s	19m 42s	134.1%	28.9 GB	38.5 GB	13.5 GB	3.9 GB
466	48/2549cd	7664099	alignment:markDuplicates (1159_TREAT)	COMPLETED	0	2023-03-14 15:50:44.400	47m 52s	26m 23s	155.9%	30.5 GB	38.4 GB	15.2 GB	4.5 GB
572	89/91f9bf	7664219	quantification:featureCounts (7_CTRL)	COMPLETED	0	2023-03-14 16:28:08.579	10m 52s	1m 16s	260.4%	677.2 MB	1.3 GB	8.5 GB	821.8 MB
531	46/b7cde0	7664171	alignment:markDuplicates (367_CTRL)	COMPLETED	0	2023-03-14 16:11:33.171	28m 14s	14m 55s	138.0%	27.5 GB	38 GB	11 GB	3.2 GB
561	18/242dd5	7664208	quantification:featureCounts (1492_CTRL)	COMPLETED	0	2023-03-14 16:23:56.611	15m 50s	1m 55s	324.8%	694.3 MB	1.3 GB	14 GB	1.5 GB
567	7b/419fee	7664216	QC:Preseq (7_CTRL)	COMPLETED	0	2023-03-14 16:25:37.594	14m 9s	6m 42s	99.9%	16 MB	1.5 GB	2.5 GB	459.1 KB
581	97/ade561	7664228	quantification:stringTie (1365_CTRL)	COMPLETED	0	2023-03-14 16:30:53.747	9m 9s	8m 38s	132.9%	1.1 GB	1.4 GB	7.4 GB	656.7 MB
542	bb/8dcfac	7664184	QC:Preseq (1605_CTRL)	COMPLETED	0	2023-03-14 16:21:36.212	18m 40s	13m 43s	100.1%	18.4 MB	1.5 GB	5.1 GB	461.2 KB
519	84/286535	7664162	alignment:markDuplicates (1648_TREAT)	COMPLETED	0	2023-03-14 16:08:35.291	31m 46s	19m 26s	146.3%	29.1 GB	38 GB	13.8 GB	4 GB
512	bb/55da19	7664154	QC:Preseq (1436_TREAT)	COMPLETED	0	2023-03-14 16:06:18.803	34m 18s	20m 1s	101.0%	19.9 MB	1.7 GB	7.1 GB	464.3 KB
523	9c/ab9c0b	7664164	QC:RSeQC (1648_TREAT)	COMPLETED	0	2023-03-14 16:09:34.407	31m 28s	30m 57s	100.8%	16.1 GB	17.6 GB	30.6 GB	129.5 MB
570	85/de9d75	7664215	QC:RSeQC (7_CTRL)	COMPLETED	0	2023-03-14 16:25:35.946	16m 11s	15m 6s	103.3%	8.1 GB	9.6 GB	15.7 GB	115.2 MB
576	02/9dedef	7664224	quantification:featureCounts (367_TREAT)	COMPLETED	0	2023-03-14 16:29:58.670	11m 58s	1m 50s	310.3%	732.5 MB	1.3 GB	13.5 GB	1.5 GB
480	d0/fb77b7	7664115	QC:RSeQC (1051_TREAT)	COMPLETED	0	2023-03-14 15:56:43.832	45m 23s	44m 50s	93.8%	17 GB	18.7 GB	34.6 GB	130.4 MB
582	35/8b4966	7664235	quantification:featureCounts (1365_CTRL)	COMPLETED	0	2023-03-14 16:32:53.718	9m 23s	1m 53s	417.3%	732.8 MB	1.3 GB	17.3 GB	2.2 GB
481	c3/3e3dce	7664119	alignment:markDuplicates (1019_TREAT)	COMPLETED	0	2023-03-14 15:57:03.624	45m 23s	28m 36s	151.7%	32 GB	38.4 GB	17.3 GB	5.1 GB
580	64/53afd9	7664227	QC:RNASeQC (367_TREAT)	COMPLETED	0	2023-03-14 16:30:13.576	12m 13s	11m 46s	100.5%	1 GB	2.8 GB	6 GB	159.8 MB
554	b2/d3f36b	7664198	QC:Preseq (5048_CTRL)	COMPLETED	0	2023-03-14 16:22:20.113	20m 21s	12m 5s	100.4%	15.1 MB	1.5 GB	4 GB	459.1 KB
594	16/ca7e28	7664242	quantification:featureCounts (1051_CTRL)	COMPLETED	0	2023-03-14 16:33:54.421	8m 57s	2m 38s	308.4%	765.9 MB	1.3 GB	19.7 GB	3.6 GB
598	23/11293b	7664245	quantification:stringTie (4958_TREAT)	COMPLETED	0	2023-03-14 16:35:01.499	7m 50s	6m 18s	136.7%	1023.1 MB	1.3 GB	5.4 GB	646.1 MB
608	b0/a036ba	7664252	quantification:featureCounts (4969_CTRL)	COMPLETED	0	2023-03-14 16:36:51.635	6m 25s	1m 18s	386.8%	683.8 MB	1.3 GB	11.1 GB	737.9 MB
595	85/4c47c8	7664248	quantification:featureCounts (4958_TREAT)	COMPLETED	0	2023-03-14 16:35:02.337	8m 24s	1m 39s	295.1%	663 MB	1.3 GB	11.5 GB	913 MB
534	d9/39b879	7664175	QC:Preseq (1154_CTRL)	COMPLETED	0	2023-03-14 16:13:30.902	30m 16s	17m 56s	101.2%	16.1 MB	1.7 GB	6.1 GB	464.2 KB
550	d7/290d0a	7664192	QC:Preseq (218_CTRL)	COMPLETED	0	2023-03-14 16:21:53.166	22m 38s	14m 7s	101.2%	18.9 MB	1.7 GB	4.7 GB	462 KB
596	58/80d477	7664244	QC:RNASeQC (4958_TREAT)	COMPLETED	0	2023-03-14 16:35:01.261	9m 50s	9m 41s	100.2%	1 GB	2.8 GB	5.4 GB	159.8 MB
317	60/5a8f61	7663197	QC:genebodyCoverage (1159_CTRL)	COMPLETED	0	2023-03-14 13:58:24.507	2h 46m 37s	2h 45m 12s	64.7%	1001.7 MB	4.6 GB	826.1 GB	432 MB
526	87/558e5d	7664167	QC:RSeQC (367_CTRL)	COMPLETED	0	2023-03-14 16:10:45.943	34m 16s	33m 2s	102.0%	12.5 GB	14.4 GB	24.5 GB	125.5 MB
607	11/6f5855	7664253	QC:RNASeQC (4969_CTRL)	COMPLETED	0	2023-03-14 16:37:01.716	8m	7m 29s	99.2%	1 GB	2.6 GB	5.3 GB	159.8 MB
609	f6/4de8ab	7664263	quantification:featureCounts (531_CTRL)	COMPLETED	0	2023-03-14 16:40:19.379	4m 57s	1m 31s	353.1%	723.4 MB	1.3 GB	12.2 GB	1.3 GB
265	14/de5a48	7663155	QC:genebodyCoverage (1224_CTRL)	COMPLETED	0	2023-03-14 13:42:42.797	3h 2m 49s	2h 56m 37s	67.4%	1001.8 MB	4.4 GB	829.7 GB	433.1 MB
623	32/7b6b37	7664271	QC:dupRadar (1365_TREAT)	COMPLETED	0	2023-03-14 16:42:26.621	3m 20s	2m 16s	598.5%	1.1 GB	3.3 GB	28.1 GB	3.5 GB
571	67/222134	7664214	alignment:markDuplicates (7_CTRL)	COMPLETED	0	2023-03-14 16:25:34.334	20m 22s	13m 2s	142.7%	24.4 GB	38.3 GB	6.8 GB	2 GB
592	5b/79a712	7664239	quantification:stringTie (1051_CTRL)	COMPLETED	0	2023-03-14 16:33:30.725	12m 51s	12m 8s	135.1%	1.1 GB	1.5 GB	7.7 GB	652.5 MB
622	ca/c06fe8	7664270	quantification:featureCounts (468_CTRL)	COMPLETED	0	2023-03-14 16:42:16.783	4m 15s	2m	296.4%	725.7 MB	1.3 GB	13.2 GB	1.7 GB
583	1e/c7a1e4	7664234	QC:RNASeQC (1365_CTRL)	COMPLETED	0	2023-03-14 16:32:43.823	13m 53s	13m 6s	100.5%	1 GB	2.6 GB	7.4 GB	159.8 MB
293	d7/b3f37d	7663176	QC:genebodyCoverage (468_v2)	COMPLETED	0	2023-03-14 13:50:18.597	2h 56m 28s	2h 54m 6s	67.1%	1005.8 MB	2.5 GB	856.8 GB	437.9 MB
565	68/3e4c26	7664206	QC:Preseq (1492_CTRL)	COMPLETED	0	2023-03-14 16:23:22.700	23m 24s	15m 1s	102.1%	11.9 MB	1.7 GB	4.8 GB	461.4 KB
615	ff/e7d11c	7664259	quantification:stringTie (531_CTRL)	COMPLETED	0	2023-03-14 16:39:47.063	7m 24s	6m 11s	148.4%	1 GB	1.4 GB	5.5 GB	641.1 MB
556	98/d6ced7	7664202	alignment:markDuplicates (5048_CTRL)	COMPLETED	0	2023-03-14 16:22:24.825	25m 37s	17m 12s	139.4%	27.7 GB	38.3 GB	11 GB	3.2 GB
574	28/981120	7664221	QC:Preseq (367_TREAT)	COMPLETED	0	2023-03-14 16:28:09.039	19m 52s	12m 36s	100.2%	11.1 MB	1.5 GB	4.6 GB	461.6 KB
549	a7/cc969f	7664191	alignment:markDuplicates (218_CTRL)	COMPLETED	0	2023-03-14 16:21:51.992	26m 15s	19m 27s	142.9%	29.2 GB	38.3 GB	13.1 GB	3.8 GB
629	d9/302d2e	7664276	quantification:featureCounts (1019_CTRL)	COMPLETED	0	2023-03-14 16:43:21.558	4m 55s	2m 16s	352.4%	721 MB	1.3 GB	17.7 GB	2 GB
616	19/9ff691	7664265	quantification:stringTie (468_CTRL)	COMPLETED	0	2023-03-14 16:40:43.516	7m 38s	7m 5s	131.7%	1.1 GB	1.5 GB	5.7 GB	646.4 MB
632	eb/9e0a8b	7664281	quantification:featureCounts (218_v2)	COMPLETED	0	2023-03-14 16:45:01.691	3m 20s	1m 58s	355.2%	723.3 MB	1.3 GB	16.5 GB	2.2 GB
532	25/fce363	7664183	alignment:markDuplicates (1154_CTRL)	COMPLETED	0	2023-03-14 16:21:30.881	27m 11s	22m 41s	135.6%	31.1 GB	38 GB	16.8 GB	4.9 GB
593	61/78d6f4	7664241	QC:RNASeQC (1051_CTRL)	COMPLETED	0	2023-03-14 16:33:54.227	15m 10s	14m 20s	99.5%	1 GB	2.8 GB	7.7 GB	159.8 MB
279	09/fdaa2e	7663163	QC:genebodyCoverage (1426_CTRL)	COMPLETED	0	2023-03-14 13:46:08.534	3h 3m 37s	2h 59m 38s	67.0%	1 GB	5.1 GB	838.7 GB	439.5 MB
641	36/f64d98	7664287	quantification:featureCounts (1015_CTRL)	COMPLETED	0	2023-03-14 16:45:56.723	3m 49s	2m 50s	330.6%	740.3 MB	1.3 GB	20.3 GB	3.6 GB
513	29/614881	7664152	QC:RSeQC (1436_TREAT)	COMPLETED	0	2023-03-14 16:06:17.628	43m 44s	43m 3s	98.8%	19.8 GB	21.4 GB	43.3 GB	139.9 MB
555	fb/21423c	7664201	QC:RSeQC (5048_CTRL)	COMPLETED	0	2023-03-14 16:22:23.472	27m 38s	25m 7s	101.1%	13 GB	14.5 GB	24.4 GB	128.5 MB
610	1f/eba43e	7664261	QC:RNASeQC (531_CTRL)	COMPLETED	0	2023-03-14 16:39:47.433	10m 49s	10m 38s	100.1%	1 GB	2.8 GB	5.5 GB	159.7 MB
650	7b/0d2a40	7664298	quantification:featureCounts (5542_CTRL)	COMPLETED	0	2023-03-14 16:48:22.991	2m 54s	2m 43s	200.6%	704.2 MB	1.3 GB	12.7 GB	1.2 GB
605	26/05c8df	7664255	quantification:stringTie (4969_CTRL)	COMPLETED	0	2023-03-14 16:37:41.630	14m 5s	12m 35s	119.8%	1.1 GB	1.4 GB	5.3 GB	646.8 MB
543	09/0657a8	7664186	alignment:markDuplicates (1605_CTRL)	COMPLETED	0	2023-03-14 16:21:44.495	30m 17s	23m 16s	131.6%	29.4 GB	38.3 GB	14 GB	4.1 GB
628	eb/5a6ebd	7664272	quantification:stringTie (1019_CTRL)	COMPLETED	0	2023-03-14 16:42:26.844	9m 35s	9m 12s	137.7%	1.4 GB	1.6 GB	7.7 GB	657.3 MB
620	f8/071627	7664267	QC:RNASeQC (468_CTRL)	COMPLETED	0	2023-03-14 16:41:46.609	10m 45s	9m 57s	100.0%	1 GB	2.6 GB	5.8 GB	159.8 MB
517	cb/930d7b	7664159	alignment:markDuplicates (1436_TREAT)	COMPLETED	0	2023-03-14 16:07:39.836	45m 23s	31m 36s	143.0%	33.2 GB	38.4 GB	19.3 GB	5.7 GB
563	dd/276212	7664210	alignment:markDuplicates (1492_CTRL)	COMPLETED	0	2023-03-14 16:24:57.470	28m 5s	20m 49s	151.2%	29 GB	38.3 GB	13.2 GB	3.8 GB
635	13/527f50	7664283	quantification:stringTie (218_v2)	COMPLETED	0	2023-03-14 16:45:02.177	8m 1s	7m 48s	150.7%	1.1 GB	1.5 GB	7 GB	654 MB
539	b1/557b1d	7664185	QC:RSeQC (1605_CTRL)	COMPLETED	0	2023-03-14 16:21:44.085	31m 44s	31m 32s	100.1%	16.3 GB	17.8 GB	31.1 GB	130 MB
653	ff/03b2e6	7664306	quantification:featureCounts (59_TREAT)	COMPLETED	0	2023-03-14 16:50:36.665	2m 57s	1m 28s	325.3%	756 MB	1.3 GB	12.5 GB	2 GB
552	0a/825a50	7664197	QC:RSeQC (218_CTRL)	COMPLETED	0	2023-03-14 16:22:19.457	31m 49s	30m 18s	99.9%	16.1 GB	17.6 GB	28.8 GB	129.7 MB
575	ce/770113	7664223	alignment:markDuplicates (367_TREAT)	COMPLETED	0	2023-03-14 16:29:38.831	24m 30s	18m 21s	146.0%	28.6 GB	38 GB	12.6 GB	3.7 GB
626	76/95fb91	7664275	QC:RNASeQC (1019_CTRL)	COMPLETED	0	2023-03-14 16:42:53.983	12m 18s	11m 55s	99.6%	1 GB	2.6 GB	7.7 GB	159.8 MB
634	a5/e650f9	7664284	QC:RNASeQC (218_v2)	COMPLETED	0	2023-03-14 16:45:16.600	9m 56s	9m 35s	100.4%	1 GB	2.6 GB	7.1 GB	159.8 MB
665	0d/253760	7664314	quantification:featureCounts (5184_TREAT)	COMPLETED	0	2023-03-14 16:53:05.399	2m 13s	1m 24s	336.9%	638.8 MB	1.3 GB	11.4 GB	839.3 MB
648	d1/c96038	7664293	quantification:stringTie (5542_CTRL)	COMPLETED	0	2023-03-14 16:47:11.832	9m 1s	8m 11s	136.4%	1 GB	1.4 GB	5.8 GB	652.4 MB
578	44/1b457f	7664220	QC:RSeQC (367_TREAT)	COMPLETED	0	2023-03-14 16:28:08.788	28m 19s	27m 53s	101.5%	15.9 GB	17.4 GB	28 GB	127.2 MB
667	3c/080e0d	7664317	quantification:featureCounts (5407_TREAT)	COMPLETED	0	2023-03-14 16:53:38.568	4m 45s	2m 4s	202.4%	659 MB	1.3 GB	10.4 GB	759.8 MB
655	79/f75f8c	7664304	quantification:stringTie (59_TREAT)	COMPLETED	0	2023-03-14 16:50:01.665	8m 31s	6m 32s	133.1%	1 GB	1.4 GB	5.2 GB	641.8 MB
657	4d/cfd35a	7664305	QC:RNASeQC (59_TREAT)	COMPLETED	0	2023-03-14 16:50:01.898	8m 36s	8m 30s	100.3%	1 GB	2.6 GB	5.2 GB	159.7 MB
597	15/e77d9e	7664243	QC:Preseq (4958_TREAT)	COMPLETED	0	2023-03-14 16:35:01.154	23m 42s	10m 34s	100.6%	72.9 MB	1.5 GB	3.9 GB	459.7 KB
645	7a/193811	7664295	QC:RNASeQC (5542_CTRL)	COMPLETED	0	2023-03-14 16:48:01.785	10m 46s	10m 15s	100.0%	1 GB	2.8 GB	5.8 GB	159.8 MB
671	09/02fe8e	7664316	quantification:stringTie (5407_TREAT)	COMPLETED	0	2023-03-14 16:53:37.520	5m 11s	4m 47s	137.4%	1016 MB	1.4 GB	4.9 GB	642.9 MB
533	50/7555bf	7664176	quantification:stringTie (1154_CTRL)	COMPLETED	0	2023-03-14 16:13:39.604	45m 24s	43m 45s	109.3%	1.1 GB	1.5 GB	7.5 GB	656.4 MB
606	1f/84f3cc	7664251	QC:Preseq (4969_CTRL)	COMPLETED	0	2023-03-14 16:36:02.267	23m 46s	10m 36s	100.3%	19.4 MB	1.5 GB	3.9 GB	457.8 KB
642	f8/650ff3	7664289	QC:RNASeQC (1015_CTRL)	COMPLETED	0	2023-03-14 16:46:31.603	13m 17s	12m 25s	98.3%	1 GB	2.6 GB	8 GB	159.8 MB
676	f2/69a34b	7664322	quantification:featureCounts (5184_CTRL)	COMPLETED	0	2023-03-14 16:55:19.509	4m 59s	1m 46s	311.7%	644.7 MB	1.3 GB	12.5 GB	973.9 MB
535	3c/9159ef	7664177	QC:RSeQC (1154_CTRL)	COMPLETED	0	2023-03-14 16:13:41.749	47m 1s	44m 36s	101.3%	19.2 GB	20.9 GB	37 GB	134.2 MB
661	b0/b56c56	7664309	QC:RNASeQC (5184_TREAT)	COMPLETED	0	2023-03-14 16:52:01.835	8m 41s	8m 35s	100.9%	1 GB	2.8 GB	5.4 GB	159.7 MB
611	e1/9895f0	7664258	QC:Preseq (531_CTRL)	COMPLETED	0	2023-03-14 16:39:01.633	22m 32s	11m 6s	101.1%	14.8 MB	1.7 GB	4 GB	461.1 KB
684	33/6621f8	7664332	quantification:featureCounts (512_TREAT)	COMPLETED	0	2023-03-14 16:59:48.307	2m 40s	1m 52s	337.0%	716.6 MB	1.3 GB	14.6 GB	1.3 GB
587	12/40686a	7664230	QC:Preseq (1365_CTRL)	COMPLETED	0	2023-03-14 16:31:06.653	31m 40s	18m 24s	101.4%	13.6 MB	1.7 GB	6 GB	463.1 KB
601	93/13f330	7664246	alignment:markDuplicates (4958_TREAT)	COMPLETED	0	2023-03-14 16:35:01.757	28m 17s	14m 52s	145.9%	27.8 GB	38 GB	10.8 GB	3.2 GB
673	6f/fa9b5c	7664323	quantification:stringTie (5184_CTRL)	COMPLETED	0	2023-03-14 16:56:13.431	7m 30s	6m 5s	150.3%	1.1 GB	1.4 GB	5.8 GB	651.1 MB
670	2c/e5331e	7664321	QC:RNASeQC (5407_TREAT)	COMPLETED	0	2023-03-14 16:55:14.192	8m 34s	8m 20s	96.4%	1 GB	2.8 GB	5 GB	159.7 MB
564	f6/04b9bf	7664212	QC:RSeQC (1492_CTRL)	COMPLETED	0	2023-03-14 16:24:59.486	38m 54s	38m 41s	101.7%	16 GB	17.7 GB	29.4 GB	128.5 MB
314	cb/0dc64e	7663190	QC:genebodyCoverage (1280_CTRL)	COMPLETED	0	2023-03-14 13:54:20.661	3h 9m 48s	3h 6m 49s	67.2%	1001.7 MB	5 GB	830.6 GB	431.7 MB
613	d1/249a81	7664257	QC:RSeQC (531_CTRL)	COMPLETED	0	2023-03-14 16:38:41.208	26m 7s	23m 49s	100.7%	11.6 GB	13.2 GB	24.9 GB	122.5 MB
604	c1/3ca273	7664254	alignment:markDuplicates (4969_CTRL)	COMPLETED	0	2023-03-14 16:37:26.572	27m 42s	14m 45s	129.6%	26.6 GB	38 GB	10.4 GB	3.1 GB
588	05/b0519b	7664237	QC:Preseq (1051_CTRL)	COMPLETED	0	2023-03-14 16:33:00.281	32m 53s	18m 54s	101.4%	14.8 MB	1.7 GB	6.3 GB	466.3 KB
621	3c/d369a0	7664268	QC:Preseq (468_CTRL)	COMPLETED	0	2023-03-14 16:41:56.673	23m 57s	12m 38s	101.6%	16.1 MB	1.7 GB	4.3 GB	462.4 KB
685	5e/4354a4	7664333	quantification:stringTie (512_TREAT)	COMPLETED	0	2023-03-14 16:59:48.564	7m 22s	6m 36s	146.2%	1.1 GB	1.4 GB	6.6 GB	651.9 MB
603	f0/ad9fc8	7664256	QC:RSeQC (4969_CTRL)	COMPLETED	0	2023-03-14 16:38:01.647	29m 26s	27m 25s	100.3%	12.2 GB	13.7 GB	23.8 GB	124.7 MB
677	b5/85af9a	7664325	QC:RNASeQC (5184_CTRL)	COMPLETED	0	2023-03-14 16:58:23.325	9m 50s	9m 21s	99.4%	1 GB	2.6 GB	5.9 GB	159.8 MB
599	42/ac0766	7664247	QC:RSeQC (4958_TREAT)	COMPLETED	0	2023-03-14 16:35:02.065	33m 51s	31m 52s	101.2%	12.8 GB	14.5 GB	24.3 GB	124.3 MB
614	30/58809f	7664260	alignment:markDuplicates (531_CTRL)	COMPLETED	0	2023-03-14 16:39:47.211	29m 21s	18m 52s	149.7%	27 GB	38.4 GB	10.9 GB	3.2 GB
618	ab/c509d3	7664264	alignment:markDuplicates (468_CTRL)	COMPLETED	0	2023-03-14 16:40:22.523	29m 52s	19m 40s	155.2%	28 GB	38.4 GB	11.7 GB	3.5 GB
585	bd/b7b06c	7664233	QC:RSeQC (1365_CTRL)	COMPLETED	0	2023-03-14 16:32:43.575	38m 50s	38m 4s	99.1%	18.1 GB	19.6 GB	36.5 GB	134.4 MB
624	1f/274dd0	7664277	QC:Preseq (1019_CTRL)	COMPLETED	0	2023-03-14 16:43:29.055	28m 54s	18m 36s	101.3%	67.5 MB	1.7 GB	6.3 GB	463 KB
683	2b/f7144f	7664334	QC:RNASeQC (512_TREAT)	COMPLETED	0	2023-03-14 17:00:18.149	12m 6s	11m 34s	101.2%	1 GB	2.8 GB	6.7 GB	159.8 MB
691	65/56ebe8	7664344	QC:RNASeQC (570_CTRL)	COMPLETED	0	2023-03-14 17:03:50.732	8m 43s	8m 10s	100.6%	1 GB	2.8 GB	4.9 GB	159.7 MB
656	17/5112ad	7664300	QC:RSeQC (59_TREAT)	COMPLETED	0	2023-03-14 16:48:45.285	24m 3s	23m 3s	101.7%	11.3 GB	12.8 GB	23.1 GB	123.4 MB
690	68/c8d8b9	7664341	quantification:stringTie (570_CTRL)	COMPLETED	0	2023-03-14 17:03:19.416	9m 29s	8m 31s	132.9%	1 GB	1.4 GB	4.8 GB	639.6 MB
586	32/e3c902	7664231	alignment:markDuplicates (1365_CTRL)	COMPLETED	0	2023-03-14 16:31:22.985	41m 45s	28m 15s	153.1%	31.2 GB	38.4 GB	16.4 GB	4.8 GB
701	04/d6ad38	7664352	quantification:stringTie (570_TREAT)	COMPLETED	0	2023-03-14 17:07:28.415	5m 40s	4m 58s	149.0%	955.8 MB	1.3 GB	4.9 GB	641.1 MB
590	76/b02ebd	7664238	QC:RSeQC (1051_CTRL)	COMPLETED	0	2023-03-14 16:33:30.360	39m 44s	39m 3s	100.2%	18.4 GB	20 GB	38.2 GB	132.7 MB
365	3f/176a9c	7663225	QC:genebodyCoverage (1224_TREAT)	COMPLETED	0	2023-03-14 14:28:32.002	2h 45m 16s	2h 44m 39s	67.3%	1002.1 MB	4.9 GB	849.8 GB	435.8 MB
617	85/1ce4e1	7664269	QC:RSeQC (468_CTRL)	COMPLETED	0	2023-03-14 16:42:06.688	32m 4s	31m 37s	102.1%	13 GB	14.7 GB	26.5 GB	127.3 MB
633	30/669fb1	7664279	QC:Preseq (218_v2)	COMPLETED	0	2023-03-14 16:44:31.641	30m 42s	15m 3s	100.5%	11.1 MB	1.5 GB	5.6 GB	463.1 KB
694	70/dcca00	7664351	QC:RNASeQC (531_TREAT)	COMPLETED	0	2023-03-14 17:07:12.625	8m 11s	7m 35s	100.0%	1 GB	2.6 GB	5.6 GB	159.8 MB
652	4b/de9e24	7664301	QC:Preseq (59_TREAT)	COMPLETED	0	2023-03-14 16:49:04.487	26m 54s	11m 43s	99.8%	11.9 MB	1.7 GB	3.7 GB	462.7 KB
651	99/829381	7664296	QC:Preseq (5542_CTRL)	COMPLETED	0	2023-03-14 16:48:08.642	28m 19s	13m 13s	101.0%	14.3 MB	1.7 GB	4.4 GB	459.9 KB
703	bf/42441a	7664354	QC:RNASeQC (570_TREAT)	COMPLETED	0	2023-03-14 17:08:53.291	9m	8m 51s	99.5%	1 GB	2.8 GB	5 GB	159.7 MB
646	1a/4abeac	7664297	QC:RSeQC (5542_CTRL)	COMPLETED	0	2023-03-14 16:48:21.787	29m 52s	29m 10s	98.6%	16.2 GB	17.7 GB	26.7 GB	130.7 MB
714	7e/d6751e	7664364	QC:RNASeQC (B54_1)	COMPLETED	0	2023-03-14 17:13:09.805	5m 44s	5m 32s	100.9%	1 GB	2.8 GB	3.7 GB	159.7 MB
654	28/33e659	7664303	alignment:markDuplicates (59_TREAT)	COMPLETED	0	2023-03-14 16:49:45.464	29m 18s	13m 33s	138.8%	26.6 GB	38 GB	10.1 GB	3 GB
666	44/54a34a	7664315	QC:Preseq (5407_TREAT)	COMPLETED	0	2023-03-14 16:53:06.357	25m 57s	9m 22s	101.4%	18.1 MB	1.7 GB	3.5 GB	457.5 KB
710	dd/7d4915	7664365	quantification:stringTie (B54_1)	COMPLETED	0	2023-03-14 17:13:15.522	6m 18s	4m 50s	137.7%	995.4 MB	1.3 GB	3.7 GB	632.6 MB
627	48/14bfed	7664278	alignment:markDuplicates (1019_CTRL)	COMPLETED	0	2023-03-14 16:43:50.410	36m 8s	25m 38s	156.0%	33.2 GB	38 GB	17.4 GB	5 GB
589	d3/1581e3	7664236	alignment:markDuplicates (1051_CTRL)	COMPLETED	0	2023-03-14 16:32:53.849	47m 31s	33m 33s	146.0%	32.6 GB	38.3 GB	17.3 GB	5 GB
640	cb/bf8035	7664286	QC:Preseq (1015_CTRL)	COMPLETED	0	2023-03-14 16:45:46.738	35m 40s	19m 44s	101.2%	18.8 MB	1.7 GB	6.5 GB	466.6 KB
664	72/a7e405	7664312	QC:Preseq (5184_TREAT)	COMPLETED	0	2023-03-14 16:52:38.349	28m 49s	12m 7s	101.9%	11.9 MB	1.7 GB	3.9 GB	459.3 KB
636	ca/72e6f5	7664280	alignment:markDuplicates (218_v2)	COMPLETED	0	2023-03-14 16:44:51.816	37m 34s	22m 41s	151.8%	30.5 GB	38 GB	15.4 GB	4.5 GB
663	f3/824333	7664313	quantification:stringTie (5184_TREAT)	COMPLETED	0	2023-03-14 16:53:03.639	29m 23s	28m 16s	111.3%	1.1 GB	1.4 GB	5.4 GB	644.1 MB
649	12/8b5bdc	7664294	alignment:markDuplicates (5542_CTRL)	COMPLETED	0	2023-03-14 16:48:01.619	34m 42s	19m 20s	151.0%	28.5 GB	38.3 GB	12.1 GB	3.5 GB
