task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1391	e4/9bf33f	6584030	stringtie (Sample_91)	COMPLETED	0	2023-02-16 08:43:37.227	13m 10s	12m 30s	98.8%	792.3 MB	1013.6 MB	10.3 GB	550.6 MB
1280	5a/b6aad5	6583918	markDuplicates (Sample_47)	COMPLETED	0	2023-02-16 07:36:33.509	1h 21m 9s	1h 18m 14s	103.8%	27.7 GB	38.5 GB	45.9 GB	15.2 GB
1372	6f/c5fee6	6584013	RNASeQC (Sample_93)	COMPLETED	0	2023-02-16 08:34:32.443	23m 10s	22m 11s	89.4%	1.1 GB	2.8 GB	10.3 GB	147.1 MB
1382	89/04992a	6584023	stringtie (Sample_56)	COMPLETED	0	2023-02-16 08:39:46.264	18m 6s	17m 14s	98.8%	723.9 MB	924.5 MB	19.1 GB	530.8 MB
1320	a8/0c48ee	6583960	markDuplicates (Sample_92)	COMPLETED	0	2023-02-16 08:01:11.044	59m 56s	55m 3s	122.9%	25.9 GB	38.1 GB	37.6 GB	12.8 GB
1344	7b/4f065d	6583986	preseq (Sample_61)	COMPLETED	0	2023-02-16 08:19:26.257	41m 42s	40m 56s	98.6%	18.4 MB	1.5 GB	14.9 GB	450.7 KB
1387	27/e9bc85	6584034	RNASeQC (Sample_91)	COMPLETED	0	2023-02-16 08:44:53.125	16m 16s	16m 2s	100.1%	1 GB	2.8 GB	10.4 GB	147.1 MB
1370	31/5ed5b4	6584009	preseq (Sample_9)	COMPLETED	0	2023-02-16 08:33:01.891	28m 56s	28m 20s	100.7%	16.5 MB	1.5 GB	10.2 GB	443.9 KB
1234	23/59bce7	6583873	featureCounts (Sample_69)	COMPLETED	0	2023-02-16 07:07:06.541	1h 55m 46s	13m 18s	240.0%	1.2 GB	1.8 GB	90.6 GB	41.6 GB
1340	75/35ba0b	6583976	preseq (Sample_71)	COMPLETED	0	2023-02-16 08:08:27.536	54m 46s	54m 6s	94.7%	23 MB	1.5 GB	19.3 GB	462.8 KB
1379	c8/1a9e0e	6584025	RNASeQC (Sample_56)	COMPLETED	0	2023-02-16 08:41:21.525	22m 1s	21m 27s	96.8%	1 GB	2.8 GB	19.2 GB	147 MB
1207	02/13ce0d	6583842	featureCounts (Sample_59)	COMPLETED	0	2023-02-16 06:48:47.824	2h 15m 40s	33m 25s	176.5%	1.5 GB	2.2 GB	165.7 GB	96.5 GB
1310	f2/033056	6583949	markDuplicates (Sample_75)	COMPLETED	0	2023-02-16 07:54:38.201	1h 10m 20s	59m 54s	111.5%	25.7 GB	38.1 GB	39.6 GB	13.2 GB
1326	e9/26fa62	6583962	genebody_coverage (Sample_78)	COMPLETED	0	2023-02-16 08:02:51.744	1h 2m 26s	1h 1m 16s	70.2%	935.9 MB	4.4 GB	735.8 GB	401.5 MB
1309	3e/74cd51	6583948	RSeQC (Sample_75)	COMPLETED	0	2023-02-16 07:53:23.894	1h 12m 4s	1h 10m 55s	98.5%	8 GB	9.7 GB	86.8 GB	123 MB
1271	bc/136cba	6583910	genebody_coverage (Sample_85)	COMPLETED	0	2023-02-16 07:31:48.056	1h 34m 30s	1h 34m 11s	59.2%	933.1 MB	2.6 GB	744.5 GB	406.9 MB
1373	c6/5afe92	6584015	preseq (Sample_93)	COMPLETED	0	2023-02-16 08:35:13.604	31m 5s	30m 59s	98.0%	17.9 MB	1.5 GB	8.9 GB	453 KB
1312	e9/f0f47e	6583951	genebody_coverage (Sample_75)	COMPLETED	0	2023-02-16 07:56:08.256	1h 11m 10s	1h 10m 38s	59.5%	921.4 MB	2.4 GB	735.4 GB	403.3 MB
1360	0c/011855	6583997	preseq (Sample_72)	COMPLETED	0	2023-02-16 08:24:41.870	43m 12s	42m 27s	100.0%	20.2 MB	1.7 GB	15.1 GB	459.6 KB
1399	0a/b2f788	6584040	stringtie (Sample_97)	COMPLETED	0	2023-02-16 08:50:32.241	17m 22s	17m 3s	102.3%	1021.1 MB	1.3 GB	14.1 GB	573.1 MB
1405	7a/8629c9	6584044	stringtie (Sample_86)	COMPLETED	0	2023-02-16 08:53:37.407	14m 17s	14m	76.1%	710.4 MB	909.8 MB	12.1 GB	525.9 MB
1253	2c/78b07f	6583896	genebody_coverage (Sample_121)	COMPLETED	0	2023-02-16 07:21:27.236	1h 48m 16s	1h 47m 16s	52.7%	934.4 MB	2.6 GB	729.4 GB	406.6 MB
1396	28/51651a	6584037	RNASeQC (Sample_97)	COMPLETED	0	2023-02-16 08:47:27.372	22m 17s	21m 41s	99.9%	1.3 GB	2.6 GB	14.1 GB	147.2 MB
1388	a7/72766e	6584033	preseq (Sample_91)	COMPLETED	0	2023-02-16 08:44:15.908	26m 17s	25m 17s	100.2%	17.9 MB	1.5 GB	9.1 GB	446.5 KB
1332	12/065e45	6583971	markDuplicates (Sample_82)	COMPLETED	0	2023-02-16 08:06:37.528	1h 4m 16s	50m 32s	112.8%	32.9 GB	38.3 GB	23.5 GB	7.4 GB
1327	bb/793cb6	6583967	markDuplicates (Sample_78)	COMPLETED	0	2023-02-16 08:05:15.626	1h 6m 18s	1h 3m 53s	115.6%	26.7 GB	38.5 GB	40 GB	13.6 GB
1336	81/4d37e0	6583977	RNASeQC (Sample_71)	COMPLETED	0	2023-02-16 08:10:18.929	1h 1m 14s	1h 54s	97.0%	1 GB	2.8 GB	20.6 GB	147 MB
1402	a4/f8bbd1	6584046	RNASeQC (Sample_86)	COMPLETED	0	2023-02-16 08:54:17.327	19m 19s	19m 12s	82.4%	1.2 GB	2.6 GB	12.2 GB	147 MB
1408	3f/613a2f	6584052	RNASeQC (Sample_94)	COMPLETED	0	2023-02-16 08:57:42.421	15m 55s	15m 27s	100.1%	1 GB	2.6 GB	11.6 GB	147.1 MB
1321	9a/459ed2	6583956	genebody_coverage (Sample_92)	COMPLETED	0	2023-02-16 07:58:04.126	1h 16m 37s	1h 15m 35s	60.2%	902.5 MB	2.4 GB	736.1 GB	399.3 MB
1315	9d/d5b53e	6583957	RSeQC (Sample_92)	COMPLETED	0	2023-02-16 07:58:13.314	1h 16m 28s	1h 16m 5s	100.4%	5.1 GB	6.7 GB	82.8 GB	106.8 MB
1357	71/baaabd	6583992	markDuplicates (Sample_74)	COMPLETED	0	2023-02-16 08:22:40.650	52m 1s	48m 18s	102.5%	26.5 GB	38 GB	27.7 GB	9.8 GB
1299	d1/ca3a2a	6583936	genebody_coverage (Sample_83)	COMPLETED	0	2023-02-16 07:47:43.385	1h 28m 22s	1h 27m 50s	79.0%	894 MB	2.4 GB	744.7 GB	410.4 MB
1413	6c/29cbad	6584056	stringtie (Sample_94)	COMPLETED	0	2023-02-16 09:01:10.920	16m	15m 25s	89.1%	842.1 MB	1.1 GB	11.5 GB	554.6 MB
1194	72/5589aa	6583830	featureCounts (Sample_54)	COMPLETED	0	2023-02-16 06:38:28.123	2h 40m 8s	52m 11s	148.7%	1.7 GB	2.4 GB	251.1 GB	153.1 GB
1220	ae/24110f	6583854	featureCounts (Sample_64)	COMPLETED	0	2023-02-16 06:53:12.179	2h 25m 24s	36m 32s	115.0%	1.3 GB	1.8 GB	123.4 GB	68.4 GB
1135	3d/0d56d6	6583770	markDuplicates (Sample_48)	COMPLETED	0	2023-02-16 06:01:26.880	3h 17m 29s	3h 5m 34s	119.8%	29.4 GB	38.6 GB	46.2 GB	15.2 GB
1419	06/ea1782	6584064	stringtie (Sample_58)	COMPLETED	0	2023-02-16 09:04:58.606	14m 17s	13m 24s	101.4%	742.8 MB	958.4 MB	15.1 GB	551.5 MB
1371	55/6819a2	6584010	markDuplicates (Sample_9)	COMPLETED	0	2023-02-16 08:33:26.446	47m 4s	41m 38s	128.0%	30.6 GB	38 GB	26.8 GB	8.1 GB
1241	99/67f548	6583879	featureCounts (Sample_66)	COMPLETED	0	2023-02-16 07:14:05.208	2h 6m 40s	17m 23s	210.1%	1.3 GB	1.7 GB	105.4 GB	54.3 GB
1249	ce/4e3c61	6583884	featureCounts (Sample_76)	COMPLETED	0	2023-02-16 07:16:02.918	2h 7m 51s	18m 44s	158.5%	1.3 GB	1.8 GB	89.1 GB	46.4 GB
1342	4f/4c216e	6583979	genebody_coverage (Sample_71)	COMPLETED	0	2023-02-16 08:11:36.019	1h 12m 20s	1h 10m 21s	60.7%	892.2 MB	2.4 GB	722.1 GB	400.3 MB
1278	db/a3c2cb	6583916	genebody_coverage (Sample_96)	COMPLETED	0	2023-02-16 07:36:23.539	1h 48m 32s	1h 47m 55s	67.3%	925.1 MB	4.6 GB	741.7 GB	406.5 MB
1432	24/903be8	6584077	stringtie (Sample_87)	COMPLETED	0	2023-02-16 09:10:36.471	15m 29s	15m 19s	98.9%	842 MB	1 GB	14.1 GB	552.6 MB
1365	a0/8e55af	6584005	RSeQC (Sample_9)	COMPLETED	0	2023-02-16 08:30:32.953	55m 53s	54m 47s	99.2%	6.4 GB	8.1 GB	61.9 GB	123.2 MB
1415	16/227fe8	6584065	RNASeQC (Sample_58)	COMPLETED	0	2023-02-16 09:05:19.607	21m 11s	20m 29s	100.2%	1.1 GB	2.8 GB	15.1 GB	147.1 MB
1346	46/ebe091	6583983	markDuplicates (Sample_61)	COMPLETED	0	2023-02-16 08:16:47.266	1h 10m 18s	1h 3m 15s	107.9%	26.6 GB	38.1 GB	40.6 GB	13.6 GB
1443	6b/d2ee76	6584091	dupradar (Sample_127)	COMPLETED	0	2023-02-16 09:18:55.938	8m 15s	8m 3s	336.4%	1.5 GB	4.1 GB	63.3 GB	25.9 GB
1444	31/0935a4	6584092	dupradar (Sample_128)	COMPLETED	0	2023-02-16 09:19:18.829	8m 53s	8m 41s	295.9%	1.4 GB	4.1 GB	59 GB	24.1 GB
1258	ed/d2dd43	6583893	featureCounts (Sample_121)	COMPLETED	0	2023-02-16 07:19:06.818	2h 9m 40s	9m 52s	215.5%	1.2 GB	1.8 GB	78.9 GB	41.4 GB
1390	a6/7ac86e	6584031	markDuplicates (Sample_91)	COMPLETED	0	2023-02-16 08:43:37.860	47m 49s	44m 34s	138.3%	33 GB	38.4 GB	23 GB	7.2 GB
1394	fe/85c7d7	6584041	preseq (Sample_97)	COMPLETED	0	2023-02-16 08:51:32.629	39m 55s	38m 50s	100.2%	23.6 MB	1.5 GB	12.8 GB	483.6 KB
1401	ba/15ab9c	6584048	preseq (Sample_86)	COMPLETED	0	2023-02-16 08:55:22.297	36m 15s	35m 54s	99.0%	19.8 MB	1.5 GB	10.9 GB	457 KB
1445	ae/635366	6584093	dupradar (Sample_102)	COMPLETED	0	2023-02-16 09:20:36.762	11m 46s	10m 44s	337.7%	1.6 GB	4.1 GB	81.1 GB	33.6 GB
1410	98/eb40fd	6584055	preseq (Sample_94)	COMPLETED	0	2023-02-16 09:01:10.537	31m 32s	31m 2s	98.9%	16.6 MB	1.5 GB	10.3 GB	453.5 KB
1265	87/6bba2e	6583903	featureCounts (Sample_79)	COMPLETED	0	2023-02-16 07:26:08.543	2h 7m 23s	9m 3s	221.9%	1.1 GB	1.8 GB	60.5 GB	27.6 GB
1352	ab/c05989	6583993	RSeQC (Sample_74)	COMPLETED	0	2023-02-16 08:23:15.654	1h 10m 22s	1h 9m 33s	90.2%	5.7 GB	7.3 GB	61.3 GB	108.4 MB
1429	95/5c41d4	6584079	RNASeQC (Sample_87)	COMPLETED	0	2023-02-16 09:11:36.456	23m 7s	22m 13s	92.4%	1 GB	2.8 GB	14.1 GB	147.1 MB
1427	b2/f9882e	6584069	stringtie (Sample_2)	COMPLETED	0	2023-02-16 09:06:20.987	29m 3s	28m 38s	89.8%	937.2 MB	1.2 GB	28 GB	544.9 MB
1374	64/8f1402	6584018	RSeQC (Sample_93)	COMPLETED	0	2023-02-16 08:37:06.382	58m 41s	58m 29s	89.5%	5.9 GB	7.4 GB	54.2 GB	106.7 MB
1436	38/5fba17	6584089	RNASeQC (Sample_23)	COMPLETED	0	2023-02-16 09:18:36.425	17m 12s	16m 28s	99.6%	1 GB	2.6 GB	11.5 GB	147.2 MB
1277	7b/e1d5e5	6583912	featureCounts (Sample_96)	COMPLETED	0	2023-02-16 07:32:43.736	2h 3m 29s	6m 52s	227.9%	1.1 GB	1.8 GB	54.8 GB	25.1 GB
1353	b4/63d5d1	6583995	genebody_coverage (Sample_74)	COMPLETED	0	2023-02-16 08:23:25.753	1h 13m 2s	1h 12m 32s	70.4%	912.5 MB	4.6 GB	734.7 GB	398.9 MB
1358	9a/9e2230	6583999	markDuplicates (Sample_72)	COMPLETED	0	2023-02-16 08:25:46.399	1h 11m 46s	1h 3m 48s	116.4%	27.9 GB	38.5 GB	41.5 GB	14 GB
1349	9e/f18bcd	6583984	genebody_coverage (Sample_61)	COMPLETED	0	2023-02-16 08:16:50.764	1h 21m 23s	1h 20m 58s	59.6%	888.6 MB	2.4 GB	739.9 GB	400.3 MB
1304	d9/72d8f1	6583939	genebody_coverage (Sample_88)	COMPLETED	0	2023-02-16 07:48:28.387	1h 50m 43s	1h 50m 12s	69.1%	911.6 MB	4.5 GB	742.6 GB	413 MB
1335	cd/a191c7	6583970	genebody_coverage (Sample_82)	COMPLETED	0	2023-02-16 08:06:36.010	1h 33m	1h 32m 7s	70.5%	930.2 MB	2.4 GB	733.5 GB	409.5 MB
1386	42/f745b8	6584028	RSeQC (Sample_91)	COMPLETED	0	2023-02-16 08:43:34.955	56m 55s	55m 54s	100.6%	6.2 GB	7.8 GB	54.9 GB	113.5 MB
1423	f7/c23a58	6584072	RNASeQC (Sample_2)	COMPLETED	0	2023-02-16 09:07:55.365	33m 19s	32m 53s	94.1%	1.2 GB	2.6 GB	28.1 GB	147.1 MB
1381	ff/872405	6584022	genebody_coverage (Sample_56)	COMPLETED	0	2023-02-16 08:39:36.438	1h 3m 28s	1h 3m 13s	62.6%	885.3 MB	5 GB	719 GB	396.3 MB
1367	9f/507659	6584012	genebody_coverage (Sample_9)	COMPLETED	0	2023-02-16 08:34:30.846	1h 9m 14s	1h 8m 54s	62.4%	924 MB	2.4 GB	723.9 GB	411.1 MB
1416	6f/ca5819	6584060	preseq (Sample_58)	COMPLETED	0	2023-02-16 09:02:54.749	41m 15s	40m 14s	101.2%	21.3 MB	1.7 GB	13.8 GB	459.6 KB
1452	10/5a768b	6584100	stringtie (Sample_70)	COMPLETED	0	2023-02-16 09:26:30.850	18m 4s	17m 25s	93.2%	685.6 MB	960.6 MB	21.7 GB	542.2 MB
1170	55/5cea0a	6583808	RSeQC (Sample_63)	COMPLETED	0	2023-02-16 06:26:20.130	3h 18m 30s	3h 16m 25s	100.9%	5.1 GB	6.8 GB	71.1 GB	99 MB
1431	98/a2f372	6584076	preseq (Sample_87)	COMPLETED	0	2023-02-16 09:09:44.765	35m 10s	34m 56s	98.3%	21.2 MB	1.5 GB	12.8 GB	450.6 KB
1272	0c/7ca5fe	6583904	featureCounts (Sample_85)	COMPLETED	0	2023-02-16 07:27:08.325	2h 18m 16s	16m 32s	199.3%	1.3 GB	1.8 GB	101.9 GB	55.6 GB
1438	a6/0752d2	6584083	preseq (Sample_23)	COMPLETED	0	2023-02-16 09:14:41.641	32m 34s	31m 55s	99.6%	20.4 MB	1.7 GB	10.2 GB	473.8 KB
1465	1a/d2654c	6584108	stringtie (Sample_89)	COMPLETED	0	2023-02-16 09:32:34.360	14m 41s	14m 11s	102.2%	1007.3 MB	1.2 GB	14.9 GB	561.1 MB
1288	63/5eea76	6583928	featureCounts (Sample_95)	COMPLETED	0	2023-02-16 07:41:38.924	2h 5m 56s	10m 42s	210.0%	1.2 GB	1.8 GB	81.9 GB	41.8 GB
1398	53/fb3fa0	6584039	markDuplicates (Sample_97)	COMPLETED	0	2023-02-16 08:49:32.256	59m 17s	56m 10s	126.6%	27.8 GB	38.5 GB	36 GB	13 GB
1449	a1/bba3c1	6584095	RNASeQC (Sample_70)	COMPLETED	0	2023-02-16 09:23:55.143	25m 5s	24m 58s	95.4%	1 GB	2.6 GB	21.7 GB	147 MB
1337	4b/2ea8ed	6583975	RSeQC (Sample_71)	COMPLETED	0	2023-02-16 08:08:23.209	1h 41m 17s	1h 36m 58s	81.5%	4.9 GB	6.5 GB	116.3 GB	113.1 MB
1403	2a/b101c9	6584050	markDuplicates (Sample_86)	COMPLETED	0	2023-02-16 08:56:47.782	53m 17s	51m 46s	117.1%	26 GB	38.4 GB	30.1 GB	10.3 GB
1345	66/bb0190	6583985	RSeQC (Sample_61)	COMPLETED	0	2023-02-16 08:19:25.942	1h 31m 9s	1h 29m 18s	86.6%	4.9 GB	6.5 GB	90.1 GB	107.9 MB
1294	02/8a2afc	6583933	featureCounts (Sample_83)	COMPLETED	0	2023-02-16 07:46:14.386	2h 4m 31s	6m 37s	283.6%	1.1 GB	1.8 GB	57 GB	24.7 GB
1359	d8/4c5eb8	6583998	RSeQC (Sample_72)	COMPLETED	0	2023-02-16 08:25:25.922	1h 25m 51s	1h 25m 17s	78.4%	8.1 GB	9.7 GB	91.5 GB	122.7 MB
1385	a0/1039f8	6584021	RSeQC (Sample_56)	COMPLETED	0	2023-02-16 08:39:27.552	1h 11m 50s	1h 11m 18s	99.9%	3.9 GB	5.5 GB	107.9 GB	101 MB
1383	90/de9594	6584026	markDuplicates (Sample_56)	COMPLETED	0	2023-02-16 08:42:21.142	1h 9m 30s	1h 9m 10s	119.0%	27.4 GB	38 GB	49.4 GB	15.8 GB
1455	06/8c9894	6584101	stringtie (Sample_98)	COMPLETED	0	2023-02-16 09:27:05.967	25m 11s	24m 21s	102.3%	1007.4 MB	1.3 GB	15.3 GB	570.6 MB
1240	ba/5ea5eb	6583878	markDuplicates (Sample_66)	COMPLETED	0	2023-02-16 07:13:05.180	2h 39m 51s	2h 38m 46s	122.2%	27 GB	38.6 GB	40.7 GB	14.4 GB
1412	9a/0876c9	6584051	markDuplicates (Sample_94)	COMPLETED	0	2023-02-16 08:57:42.250	55m 24s	47m 53s	140.1%	33.2 GB	38.4 GB	26.3 GB	8.1 GB
1442	61/f4643e	6584086	stringtie (Sample_23)	COMPLETED	0	2023-02-16 09:16:07.969	37m 53s	37m 26s	103.1%	1020.7 MB	1.3 GB	11.4 GB	566.3 MB
1302	22/2c38fd	6583945	featureCounts (Sample_88)	COMPLETED	0	2023-02-16 07:52:43.226	2h 1m 48s	6m 1s	254.5%	1.1 GB	1.8 GB	52.6 GB	23.5 GB
1453	3a/093841	6584106	RNASeQC (Sample_98)	COMPLETED	0	2023-02-16 09:31:29.716	23m 2s	22m 17s	98.5%	1.4 GB	2.6 GB	15.3 GB	147.2 MB
1338	b7/823e86	6583981	markDuplicates (Sample_71)	COMPLETED	0	2023-02-16 08:13:21.806	1h 43m 3s	1h 33m 5s	105.8%	28.1 GB	38.5 GB	52.9 GB	17.3 GB
1468	fa/9199cc	6584118	stringtie (Sample_7)	COMPLETED	0	2023-02-16 09:36:28.002	21m 4s	20m 47s	98.7%	847 MB	1.1 GB	22.5 GB	550.9 MB
1474	cb/fe88b7	6584127	stringtie (Sample_81)	COMPLETED	0	2023-02-16 09:44:10.055	15m 19s	14m 31s	87.2%	685.5 MB	908.8 MB	16.2 GB	534.7 MB
1404	56/c90855	6584043	RSeQC (Sample_86)	COMPLETED	0	2023-02-16 08:52:37.528	1h 7m 13s	1h 6m 22s	91.9%	3.6 GB	5.4 GB	65.8 GB	91.9 MB
1409	c7/c422b4	6584057	RSeQC (Sample_94)	COMPLETED	0	2023-02-16 09:01:11.205	58m 40s	58m 21s	87.6%	8 GB	9.5 GB	62.1 GB	118.8 MB
1421	50/db8978	6584066	markDuplicates (Sample_58)	COMPLETED	0	2023-02-16 09:05:29.437	55m 50s	54m 56s	124.5%	25.6 GB	38.1 GB	38.2 GB	12.9 GB
1389	44/187f31	6584032	genebody_coverage (Sample_91)	COMPLETED	0	2023-02-16 08:43:58.113	1h 18m 47s	1h 17m 47s	68.7%	929.4 MB	2.4 GB	740.2 GB	404.8 MB
1462	b8/8d092b	6584115	RNASeQC (Sample_89)	COMPLETED	0	2023-02-16 09:35:47.986	27m 7s	26m 34s	82.5%	1.1 GB	2.6 GB	15 GB	147.1 MB
1489	7c/47a823	6584138	dupradar (Sample_133)	COMPLETED	0	2023-02-16 09:50:12.167	13m 26s	12m 26s	251.1%	1.6 GB	3.9 GB	82.4 GB	35.8 GB
1481	18/d1513e	6584130	dupradar (Sample_103)	COMPLETED	0	2023-02-16 09:44:54.850	19m 13s	18m 23s	263.3%	1.7 GB	4.1 GB	118 GB	56.5 GB
1490	6f/68b07a	6584139	dupradar (Sample_134)	COMPLETED	0	2023-02-16 09:50:48.389	13m 55s	12m 42s	235.9%	1.6 GB	3.9 GB	95.5 GB	46.2 GB
1281	6f/f7a16b	6583924	featureCounts (Sample_47)	COMPLETED	0	2023-02-16 07:39:18.179	2h 26m 15s	32m 4s	173.9%	1.4 GB	1.9 GB	162.1 GB	94.2 GB
1469	a8/7171c5	6584122	RNASeQC (Sample_7)	COMPLETED	0	2023-02-16 09:39:44.613	26m 4s	25m 46s	97.0%	1.3 GB	2.6 GB	22.5 GB	147.1 MB
1363	d9/554bdc	6584001	genebody_coverage (Sample_72)	COMPLETED	0	2023-02-16 08:26:52.188	1h 39m 46s	1h 36m 2s	52.7%	940.2 MB	2.7 GB	737.6 GB	405 MB
1492	76/d9dccc	6584141	dupradar (Sample_135)	COMPLETED	0	2023-02-16 09:51:17.387	15m 46s	12m 26s	455.6%	1.4 GB	4 GB	44.4 GB	14.5 GB
1440	85/1c7a29	6584087	markDuplicates (Sample_23)	COMPLETED	0	2023-02-16 09:17:15.197	50m	48m 51s	103.6%	27.3 GB	38 GB	28.1 GB	10 GB
1418	3d/b66d2b	6584063	genebody_coverage (Sample_58)	COMPLETED	0	2023-02-16 09:04:32.464	1h 3m 36s	1h 2m 44s	68.8%	902 MB	5.1 GB	743 GB	399 MB
1487	b1/4fdc22	6584136	stringtie (Sample_90)	COMPLETED	0	2023-02-16 09:49:01.667	19m 28s	19m 16s	102.1%	1.1 GB	1.4 GB	21.3 GB	575.2 MB
1417	53/ef5664	6584061	RSeQC (Sample_58)	COMPLETED	0	2023-02-16 09:03:15.231	1h 5m 33s	1h 4m 55s	100.1%	7.9 GB	9.5 GB	83.6 GB	118.7 MB
1437	3f/c9b912	6584084	RSeQC (Sample_23)	COMPLETED	0	2023-02-16 09:14:42.451	55m 47s	54m 55s	99.6%	11.2 GB	12.8 GB	61.7 GB	129.9 MB
1433	0c/434321	6584078	markDuplicates (Sample_87)	COMPLETED	0	2023-02-16 09:10:54.188	1h 1m 9s	59m 53s	111.1%	26.1 GB	38.5 GB	35.4 GB	12 GB
1494	2d/50a8b0	6584143	dupradar (Sample_132)	COMPLETED	0	2023-02-16 09:51:53.365	21m 55s	18m 38s	169.6%	1.7 GB	3.9 GB	97.8 GB	47.8 GB
1375	51/7d5885	6584017	genebody_coverage (Sample_93)	COMPLETED	0	2023-02-16 08:36:31.199	1h 37m 22s	1h 36m 39s	60.6%	951.3 MB	2.6 GB	729.7 GB	405.6 MB
1395	27/815539	6584036	RSeQC (Sample_97)	COMPLETED	0	2023-02-16 08:47:25.937	1h 27m 42s	1h 26m 36s	100.4%	16.3 GB	17.8 GB	77.5 GB	141 MB
1430	36/2cb65c	6584080	RSeQC (Sample_87)	COMPLETED	0	2023-02-16 09:11:37.315	1h 5m 1s	1h 4m 18s	93.5%	8 GB	9.5 GB	77.5 GB	120 MB
1498	9e/97f19e	6584146	dupradar (Sample_18)	COMPLETED	0	2023-02-16 09:53:09.930	23m 43s	16m 36s	190.5%	1.6 GB	4.1 GB	76.7 GB	33.9 GB
1491	b5/64c900	6584140	dupradar (Sample_106)	COMPLETED	0	2023-02-16 09:50:49.733	26m 9s	24m 31s	191.3%	1.7 GB	4.1 GB	123.2 GB	64.1 GB
1475	e8/b0f042	6584125	RNASeQC (Sample_81)	COMPLETED	0	2023-02-16 09:43:04.989	34m 38s	34m 9s	72.2%	1 GB	2.8 GB	16.3 GB	147 MB
1497	c5/48ed95	6584147	dupradar (Sample_15)	COMPLETED	0	2023-02-16 09:54:15.259	24m 23s	18m 32s	125.8%	1.6 GB	3.9 GB	64.5 GB	25.3 GB
1456	60/e78483	6584105	preseq (Sample_98)	COMPLETED	0	2023-02-16 09:31:29.014	48m 19s	47m 29s	96.1%	22.4 MB	1.5 GB	14 GB	484.5 KB
1499	1c/f5cba7	6584148	dupradar (Sample_136)	COMPLETED	0	2023-02-16 09:54:37.223	25m 36s	16m 27s	234.3%	1.7 GB	3.9 GB	104.8 GB	49.7 GB
1461	cf/f39ec5	6584111	preseq (Sample_89)	COMPLETED	0	2023-02-16 09:33:42.497	47m 6s	46m 24s	86.1%	70.3 MB	1.7 GB	13.7 GB	468.9 KB
1504	15/eea1bd	6584158	dupradar (Sample_124)	COMPLETED	0	2023-02-16 09:59:54.229	21m 39s	14m 27s	240.9%	1.6 GB	3.9 GB	87.8 GB	35.6 GB
1493	c8/51f128	6584142	dupradar (Sample_107)	COMPLETED	0	2023-02-16 09:51:18.437	30m 35s	27m 4s	166.6%	1.8 GB	3.9 GB	135.7 GB	65.4 GB
1283	e9/309c4b	6583921	genebody_coverage (Sample_47)	COMPLETED	0	2023-02-16 07:38:59.298	2h 48m 14s	2h 47m 28s	67.2%	941.6 MB	2.6 GB	730 GB	400.6 MB
1479	d2/e44ad6	6584124	preseq (Sample_81)	COMPLETED	0	2023-02-16 09:41:14.934	46m 53s	46m 34s	95.3%	20.9 MB	1.7 GB	15 GB	455.8 KB
1451	1c/50c0ce	6584097	preseq (Sample_70)	COMPLETED	0	2023-02-16 09:24:56.011	1h 4m 42s	1h 3m 53s	84.9%	66.5 MB	1.5 GB	20.4 GB	458.8 KB
1502	22/4d2f25	6584155	dupradar (Sample_139)	COMPLETED	0	2023-02-16 09:57:39.313	33m 39s	24m 59s	145.4%	1.8 GB	4.2 GB	94.6 GB	46.5 GB
1377	2f/03747f	6584014	markDuplicates (Sample_93)	COMPLETED	0	2023-02-16 08:35:12.644	1h 56m 21s	1h 49m 17s	115.0%	25.4 GB	38.5 GB	24.8 GB	8.8 GB
1505	fd/ffc486	6584159	dupradar (Sample_120)	COMPLETED	0	2023-02-16 09:59:55.065	34m 53s	26m 53s	142.0%	1.8 GB	4 GB	126.5 GB	65.1 GB
1425	59/e10266	6584068	genebody_coverage (Sample_2)	COMPLETED	0	2023-02-16 09:06:20.443	1h 29m 33s	1h 28m 29s	42.0%	919.1 MB	2.4 GB	722.9 GB	400.4 MB
1509	8b/da60e6	6584163	dupradar (Sample_138)	COMPLETED	0	2023-02-16 10:03:40.650	32m 43s	19m 6s	142.0%	1.5 GB	4.1 GB	68.4 GB	32.6 GB
1424	9e/7f1e3f	6584075	preseq (Sample_2)	COMPLETED	0	2023-02-16 09:09:44.363	1h 26m 44s	1h 26m 26s	86.5%	72.1 MB	1.5 GB	26.8 GB	469.1 KB
1500	cb/35e9a5	6584149	dupradar (Sample_125)	COMPLETED	0	2023-02-16 09:54:39.254	43m 24s	33m 12s	121.2%	1.6 GB	4 GB	99.2 GB	45.3 GB
1512	bd/4ad501	6584166	dupradar (Sample_26)	COMPLETED	0	2023-02-16 10:05:33.801	33m 40s	18m 31s	185.6%	1.8 GB	4 GB	100.4 GB	48.7 GB
1454	84/dca492	6584102	markDuplicates (Sample_98)	COMPLETED	0	2023-02-16 09:27:11.805	1h 13m 22s	1h 12m 38s	110.2%	26.4 GB	38.5 GB	39.3 GB	14 GB
1501	44/275c47	6584150	dupradar (Sample_19)	COMPLETED	0	2023-02-16 09:56:26.243	45m 12s	35m 41s	75.3%	1.7 GB	3.9 GB	86.3 GB	40.8 GB
1506	dc/3c6fea	6584160	dupradar (Sample_116)	COMPLETED	0	2023-02-16 10:01:21.409	40m 25s	32m 31s	99.4%	1.7 GB	3.9 GB	98.1 GB	44.1 GB
